X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
,,47419701,way,9,,hospital,,,,,16549875,,,,57126cfeba3347768bab11b44a839ba6,,,,,,0,2,,2013/06/14 12:50:21,,,,,Calvary Medical Centre,,jennyjaff,,,,,,,
,,305264802,way,18,,hospital,,,,,85945449,,,,8fbe7840604a45f8b3ac71b0722eb894,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/29 12:02:16,,,,,Lere Primary Health Center,,EMStokes,,,,,hospital,public,
5.36160309509978,11.3581914719321,7910234173,node,12,,doctors,,,,,90945612,,,,e49b9501c1cd4e7abbef832055667ef4,,,,MSFsurvey,,0,1,,2020/09/15 20:18:26,,,,,PHC Gelwasa,,Jorieke V,,,,,,,
,,838010846,way,9,,hospital,,,,,89542223,,,,4fb5f804953c480480983679b36370f1,,,,,,0,1,,2020/08/18 00:43:42,,,,,,,Musa Mohammed kini,,,,,hospital,,
4.53436088439747,12.2819434186885,7923431925,node,15,,doctors,,,,,91152475,,,,73a401f614ad4db68cbcd66cd8febaa4,,,,MSFsurvey,,0,1,,2020/09/19 14:52:12,,,,,Jiga Birni Health Facility,,laechoppe,,,,,doctor,,
,,839426798,way,24,,hospital,,shekau,primary,,89760368,,,,4b45e99cfe694cf29d8882c0cad201df,,,,,,0,1,,2020/08/21 18:52:13,,,,Tarmuwa,Shekau Dispensary,,Abdulaziz Jimoh,,,,,hospital,government,
,,838824677,way,24,,hospital,,Dogon nini,primary,,89655700,,,,ccfd57eba2614e18b731a0bc951961fa,,,,,,0,1,,2020/08/19 22:09:27,,,,Potiskum,Yindiski Maternity and Child Health Center,,Abdulaziz Jimoh,,,,,hospital,public,
,,840182280,way,9,,hospital,,,,,89857620,,,,b84efda2f9ee4a968ec54e776f433a67,,,,,,0,1,,2020/08/24 12:17:25,,,,,,,Musasani,,,,,hospital,,
4.64270922049377,11.1820567570338,7917380253,node,12,,doctors,,,,,91055089,,,,7edd5d14253243dc82fc1205719b2174,,,,MSFsurvey,,0,1,,2020/09/17 14:47:59,,,,,Mdg Saminaka,,Jorieke V,,,,,,,
5.92657295711285,7.84674166471254,5226165322,node,9,,clinic,,,,,53735679,,,,7196f4d1dd8a42e4b09e3e54a94bcf46,,,,,,0,1,,2017/11/13 10:15:28,,,,,Ikoyi-Ijumu Health Centre,,Bolaisaac1,,,,,,,
6.36393789867878,9.63209005815622,8132029404,node,12,,doctors,,,,,94307037,,,,56277f4aa72d4b549bc666449ae69850,,,,MSFsurvey,,0,1,,2020/11/17 20:45:08,,,,,PHC Popoi,,swise,,,,,,,
,,842241486,way,18,,hospital,,,private,,90129849,,,,29f8a0308d9743e79cd064061c17733b,,,,,,0,1,,2020/08/29 20:12:39,,,,,Chukriwa Primary Health Center,,I_am_royalty,,,,,hospital,private,
,,500792247,way,9,,hospital,,,,,49574537,,,,209286ecc01d4e10b61aff516d207d91,,,,,,0,1,,2017/06/15 21:13:41,,,,,"General Hospital, Okeho",,samuelanre,,,,,,,
,,838184285,way,9,,hospital,,,,,89929495,,,,e998ef0da63141c4936c7c4ee115d689,,,,,,0,2,,2020/08/25 18:17:38,,,,,,,mueschel,,,,,primary heath clinic,,
,,791453174,way,12,,hospital,,,,,83487105,,,,c9fd669de105469594036eed02d9f1ca,,,,,,0,1,,2020/04/13 16:06:37,,,,,Christ The King Hospital,,WorldStar007,,,,,hospital,,
11.8013558523038,10.3346561530183,7817400580,node,24,,hospital,community,tertiary roadkurbu gayi bayo borno,,,89473905,,,,0eeae8b8d81a403daaef31f55d2ca9ca,,,,,,0,1,yes,2020/08/16 14:33:40,,,,bayo local government area,"Loroh Dispensary,",,Aminu umar,,,,,hospital,,
,,803678907,way,18,,hospital,,Saptex Road,,,85197820,,,,3ac5aa19f9b941a38800d01980476084,,,,,,0,1,,2020/05/14 11:12:49,64,,,,Favour Nursing and Maternity Home,,vientosiroco,,,,,hospital,,
,,795191121,way,18,,hospital,,,,,83991419,,,,0c655d4ae9d9453e9d9629bab2f5bdc4,,,,ehealthafrica.org,,0,1,,2020/04/23 09:37:41,,,,,Maternity Clinic Kusu Yalwan Kagadama,,YoungSimp,,,,,hospital,public,
,,840502558,way,12,,hospital,,,,,89909103,,,,84cbc2ab914e40b494a939437ea4468a,,,,,,0,1,,2020/08/25 10:43:33,,,,,Gogra Clinic,,Isa sani,,,,,hospital,,
,,839179595,way,24,,hospital,"psychiatry;gynaecology;paediatrics",Lagos-Abeokuta Expressway,,,89716370,,,,024584971e2c4e24962766e90c6ae492,,,,,,0,1,,2020/08/21 01:38:14,Aro,,,Abeokuta,Neuropsychiatric Hospital,,Adetubo,,,,,hospital,,
,,803373662,way,9,,hospital,,,,,85149680,,,,659e51e653374584b0db20b9c531424b,,,,,,0,1,,2020/05/13 14:01:17,,,,,Shelleng NYSC Site,,vientosiroco,,,,,,,
3.8740189620481,7.3479232912874,3084935806,node,18,,hospital,,Adebayo Onakoya Street,,,25524673,,,,9ecba2a876ed486e97b75e001dedbf8d,,,,,,0,1,,2014/09/18 16:47:44,,23402,,Ibadan,Elewura Health Centre,,Dbuilda,,,,,,,
7.85888804823932,11.4006209172535,2923263867,node,12,,hospital,,,,,23021229,,,,a48fdbef4fba4e6ba2c2295bda4eb056,,,,ehealthafrica.org,,0,1,,2014/06/19 10:44:50,,,,,Fulatan Primary Health Centre,,sameme_import,,,,,,,
11.6098070689266,10.3470324521491,3459909012,node,21,,doctors,,,,,30271138,,0,,4db721ddcf2a4beb925be01e82685019,,,,ehealthafrica.org,,0,1,,2015/04/16 18:06:31,,,,,Umaru Hausaju Maternity Health Care,3,edvac_import,,,,,,public,
5.24599829396908,13.0506894167902,5669666557,node,24,,hospital,general,Sultan Abubakar Road,Ministry of Health Sokoto,,59602465,,,,cfddf0a7c1164ae19013e62b9d809112,,,,,,0,1,,2018/06/06 12:57:25,,,,Rijia A,OPD 1,,Abbaty,,,,,hospital,,
,,356387494,way,12,,hospital,,,,,89607693,,,,176ff6b96d294d63b8cdf8c0599b8ef9,,,,,,0,3,,2020/08/19 05:32:03,,,,,Burashika Dispensary,,Nanret Jack,,,,,hospital,,
13.777036144422,11.2278818789689,7825988093,node,21,,hospital,general,,primary,,89633537,,,,3e9ed552588048afa9a396f7a600de9a,,,,,,0,1,,2020/08/19 12:12:13,,,,,Custom House Idp Clinic,,Musa Adamu Umar,,,,,hospital,public,
4.51166193623231,12.1389237592101,7910160768,node,12,,doctors,,,,,90944277,,,,62227b845a8248ab94cdc2a9be2f0243,,,,MSFsurvey,,0,1,,2020/09/15 19:40:02,,,,,PHC Jandutsi,,Bgabor,,,,,,,
,,796964996,way,18,,hospital,,,,,84203437,,,,45a85740f22348a084c8818fe9b85594,,,,ehealthafrica.org,,0,1,,2020/04/27 13:50:35,,,,,Ariri Maternity,,Jcasas1,,,,,hospital,public,
3.90588368897158,7.48276967316227,8865672307,node,12,,pharmacy,,,,,106957629,,,,8665a756864e4745911747d2c1e4a710,,,,,,0,1,,2021/06/25 11:11:02,,,,,Salaam Kaula Patent Medicine Store,,GY_OSM,,,,,pharmacy,,
13.910559694338,11.1855251885671,7824503177,node,21,,hospital,general,,primary,,89598887,,,,5086d14c983447ffbb5117fa6a653679,,,,,,0,1,,2020/08/18 23:22:36,,,,,Gava Dispensory,,Musa Adamu Umar,,,,,hospital,public,
,,839586497,way,12,,hospital,,,,,90140606,,,,e8c2049a44784fc0901c7115facb7c6e,,,,,,0,4,,2020/08/30 10:01:23,,,,,Dingle Kasa Health Post,,mueschel,,,,,hospital,,
5.23541044151835,11.4660714272791,7923264724,node,15,,doctors,,,,,91152001,,,,eb02f58248fb46d48ca26bfba232ea65,,,,MSFsurvey,,0,1,,2020/09/19 14:36:19,,,,,PHC Borsi,,laechoppe,,,,,doctor,,
,,791828420,way,15,,hospital,,,,,83543117,,,,8e784efc285648d1ac18f38e16a9549f,,,,ehealthafrica.org,,0,1,,2020/04/14 15:25:48,,,,,Amarawa Health Post,,Jcasas1,,,,,hospital,,
7.06147233706577,4.8308018937355,5586215522,node,12,,clinic,,Eze Gbaka Gbaka,,,58528479,,,,354d9d063c554849a191056ff00cba75,,,,,,0,1,,2018/04/29 14:16:11,,,,,Cumi,,Onenoben,,,,,,,
,,291901214,way,15,,hospital,,,,,85082938,,,,5e9a093345ef4d51ad9cbb82a454ac78,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/12 11:14:23,,,,,Dan Dake Health Post,,{display_name},,,,,hospital,,
,,840713381,way,12,,hospital,,,,,89938008,,,,a77867e0f91e4c3bb255e4995aa8604f,,,,,,0,1,,2020/08/25 23:23:07,,,,,Digino Health Post,,Isa sani,,,,,hospital,,
,,795653604,way,18,,hospital,,,,,84064571,,,,745ff10a1a2e4318bfb3fb100fa44c29,,,,ehealthafrica.org,,0,1,,2020/04/24 13:49:14,,,,,Adabda Dispensary,,YoungSimp,,,,,hospital,public,
,,291876684,way,15,,hospital,,,,,83649873,,,,89282d523bac4587a74187452da897d3,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/16 12:46:34,,,,,Alajawa Health Post,,_Mave_,,,,,hospital,,
3.92683526178214,7.3837491380126,3085021410,node,9,,hospital,,,,,25526065,,,,6654ce0c843d4f5c9185cf40108a1419,,,,,,0,1,,2014/09/18 18:02:44,,,,,"Lagelu Youth Friendly Health Centre, Agugu",,yk4life,,,,,,,
,,838780635,way,12,,hospital,,,,,90140606,,,,5225c9efaafb45a69d6de5209f17b3fe,,,,,,0,3,,2020/08/30 10:01:23,,,,,wuro iya maternity center,,mueschel,,,,,hospital,,
11.1746658462725,10.3067675495032,7256317106,node,12,,clinic,,,,,81654759,,,,eb00bd9bd5134d6582d5facfecf8b708,,,,,,0,1,,2020/03/01 21:32:27,,,,,GSU Clinic,,usefulness,,,,,clinic,,
,,818162788,way,12,,hospital,,,,,86947601,,,,f608897dac2348f28fe43aadaf498c18,,,,,,0,1,,2020/06/21 22:01:41,,,,,H23,,Rafindady,,,,,hospital,,
8.03133665357896,11.8562136483748,2923573784,node,12,,hospital,,,,,23026563,,,,481fee834b58484182cd9084ede66636,,,,ehealthafrica.org,,0,1,,2014/06/19 15:11:25,,,,,Sabon Birni Primary Health Centre,,sameme_import,,,,,,,
,,795171299,way,18,,hospital,,,,,83988814,,,,57b8b7bae6eb449d88581234474e9cde,,,,ehealthafrica.org,,0,1,,2020/04/23 09:00:43,,,,,Unguwan Dashi Dispensary,,YoungSimp,,,,,hospital,public,
,,286439184,way,15,,hospital,,,,,85082938,,,,9d86ed1fb4054d6dae3812ada3a002a6,,,,"Bing;ehealthafrica.org",,0,3,,2020/05/12 11:14:23,,,,,Gasgainu Health Post,,{display_name},,,,,hospital,,
7.44711037485311,10.5820791220453,7512828685,node,54,,hospital,"blood_check;community;general;gynaecology;vaccination",Yamusa Road,Kaduna North Local Government,manual_pump,85111858,public,,,868bf8b00822421e92b2f7cba98bdcc0,grid,24/7,operational,,,0,1,yes,2020/05/13 02:13:36,,800242,"laboratory;ultrasound",Kawo,Kawo General Hospital,,MuhdLawal,no,,,yes,"clinic;doctor;hospital;laboratory",,
,,838272939,way,12,,hospital,,,,,89985961,,,,b4161c85d04d4fd197880297031ec468,,,,,,0,4,,2020/08/26 18:20:53,,,,,kilbawo heath clinic,,mueschel,,,,,hospital,,
5.2592472330393,13.2279010386082,7734744640,node,12,,hospital,,,,,88310860,,,,f94eb6f1eca449d1818f504585eb104f,,,,MSFsurvey,,0,1,,2020/07/21 20:02:42,,,,,Kware Comprehensive Health Centre,,Colin_Jones,,,,,,,
,,794319460,way,18,,hospital,,,,,83871292,,,,5c8378ab2c7c4b28984f3582292de45a,,,,ehealthafrica.org,,0,1,,2020/04/21 09:52:22,,,,,Makera Dispensary,,YoungSimp,,,,,hospital,public,
,,305126086,way,18,,hospital,,,,,85905198,,,,4e212068c34d4814927db96323fb2089,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/28 19:01:22,,,,,Shalgwantar Dispensary,,EMStokes,,,,,hospital,public,
,,838362479,way,9,,hospital,,,,,89643254,,,,3108aa2bef6d4063869e3740319e5f15,,,,,,0,2,,2020/08/19 15:39:47,,,,,,,ismail abdulazeez,,,,,hospital,,
6.55651639886088,12.2704395918589,7824080710,node,12,,doctors,,,,,89591883,,,,5b0123d7ae97416a8fd297cf498a3c5c,,,,MSFsurvey,,0,1,,2020/08/18 19:00:58,,,,,Bungudu Wc Wc,,Lucitucci,,,,,,,
10.6978085620762,11.9635515460435,3056975106,node,15,,hospital,,,,,25198810,,,,e7b3ca03ff794953a58fabf5368edca6,,,,ehealthafrica.org,,0,1,,2014/09/03 08:23:06,,,,,Kesa Dispensary,,femtope_imports,,,,,,public,
,,838368755,way,12,,hospital,,,,,89985961,,,,86e17804e3df497989f442fe0aabff23,,,,,,0,2,,2020/08/26 18:20:53,,,,,gan'alada heath post,,mueschel,,,,,hospital,,
,,838612182,way,9,,hospital,,,,,89644115,,,,a8b5f61142f04bb1824efc8064d11985,,,,,,0,1,,2020/08/19 16:01:15,,,,,,,ismail abdulazeez,,,,,hospital,,
,,838615271,way,9,,hospital,,,,,89644485,,,,9a798d7d61f34d68b7a171f4c875fb1c,,,,,,0,1,,2020/08/19 16:11:16,,,,,,,ismail abdulazeez,,,,,hospital,,
,,837551063,way,9,,hospital,,,,,89468822,,,,f5f02826aed74ecea6b8dba617982d25,,,,,,0,1,,2020/08/16 11:08:43,,,,,,,Musa Mohammed kini,,,,,hospital,,
13.8694648994589,11.1395331829398,7824437417,node,21,,hospital,general,,Public,,89597671,,,,1590f84ebd4d4c35b8c2fd805cf775a2,,,,,,0,1,,2020/08/18 22:05:19,,,,,Ashigashiya Primary Health Centre,,Musa Adamu Umar,,,,,hospital,private,
7.9490967724017,11.7198086516048,2923573794,node,12,,hospital,,,,,23026563,,,,3d54ba2b79514dc4a87c9fbdb176a8b7,,,,ehealthafrica.org,,0,1,,2014/06/19 15:11:26,,,,,Yola Primary Health Centre,,sameme_import,,,,,,,
,,305264691,way,18,,hospital,,,,,85945490,,,,590fb26b963545ad89debf9ac9ddbcb7,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/29 12:03:06,,,,,Roman Catholic Health Mission,,EMStokes,,,,,hospital,private,
,,839024863,way,12,,hospital,,,,,90140606,,,,f5a25c9078554abba5bea69952e4ee3d,,,,,,0,3,,2020/08/30 10:01:23,,,,,bolon,,mueschel,,,,,hospital,,
,,35220563,way,9,,hospital,,,,,1362798,,,,c289f839910b4366b5651b6212414b8d,,,,,,0,1,,2009/05/30 20:36:11,,,,,Nigeria National Eye Centre Kaduna,,Anna_AG,,,,,,,
6.65848459789959,12.6019763841557,7824138155,node,12,,doctors,,,,,89592903,,,,8d9e6d060ea743059e39f56250a28b6b,,,,MSFsurvey,,0,1,,2020/08/18 19:27:15,,,,,Health Centre Magami,,Lucitucci,,,,,,,
,,858221191,way,12,,hospital,,,,,92364899,,,,ff4b552e86b7404990ca5e2ada352b54,,,,MSFsurvey,,0,1,,2020/10/12 15:56:12,,,,,General Hospital,,Jorieke V,,,,,,,
,,291752873,way,15,,hospital,,,,,83708549,,,,472ac6bb92fc45bea7261493fab0b4c8,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/17 12:57:50,,,,,Mangari Health Post,,Jcasas1,,,,,hospital,,
,,846149984,way,12,,hospital,,,,,90712127,,,,6bbdb64faea44f2285aca78fd5c42318,,,,,,0,1,,2020/09/10 15:59:29,,,,,Nursing Village,,Jamila Abdullahi Bwala,,,,,hospital,,
,,838228036,way,12,,hospital,,,,,89578013,,,,943ce13123924bb1861d80d883adb524,,,,,,0,1,,2020/08/18 13:26:33,,,,,Pompomari Primary Health Center,,Jamila Abdullahi Bwala,,,,,hospital,,
5.6351858162933,6.37754306863388,2072621416,node,9,,hospital,,,,,14316837,,,,e7d7e72b3e6e44b18af91cdf3b52a71e,,,,,,0,1,,2012/12/18 10:41:17,,,,,Osimike Health Service,,Roddy Baba,,,,,,,
11.9121044301929,10.5415682943603,3667918151,node,21,,doctors,,,,,32900034,,0,,533aa654bbe645fdb09b1f55739567c9,,,,ehealthafrica.org,,0,1,,2015/07/27 01:38:56,,,,,Guwal Health Facility,1,edvac,,,,,,public,
,,839415559,way,9,,hospital,,,,,89759354,,,,4293a195171b43ad8e00c6372b0637c2,,,,,,0,1,,2020/08/21 18:18:06,,,,,,,Wamdai Isah Gazama,,,,,hospital,,
,,288807994,way,9,,hospital,,,,,23027617,,,,c7247a7fa53946ed9539d99ede3a343c,,,,bing,,0,1,,2014/06/19 16:01:36,,,,,,,Owolabi_Import,,,,,,,
5.62530087024271,6.32626233356123,2161071405,node,18,,pharmacy,,,,,79458168,,,,a8fbf8db9f314280b0877a98f795a02d,,24/7,,,,0,2,,2020/01/11 18:55:58,,,,,Nasi Pharmacy,,shavankrats,,,,yes,pharmacy,,
,,305156473,way,18,,hospital,,,,,85942214,,,,d9236814ba4d449482a526683c6a1fd8,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/29 11:04:02,,,,,Mai Ari,,EMStokes,,,,,hospital,public,
,,794662873,way,18,,hospital,,,,,83919831,,,,e4b58e91e8b543a2adfcb42534b23a1b,,,,ehealthafrica.org,,0,1,,2020/04/22 07:03:56,,,,,Gidan Mada Dispensary,,YoungSimp,,,,,hospital,public,
,,794801314,way,18,,hospital,,,,,85945763,,,,52a3347abbd343b0afbae4e378414349,,,,ehealthafrica.org,,0,2,,2020/05/29 12:08:51,,,,,General Hospital Bogoro,,EMStokes,,,,,hospital,public,
5.53431044979038,11.5494347349387,7910208476,node,12,,doctors,,,,,90945521,,,,32bc559df0164d7db33f65a89bd5adc3,,,,MSFsurvey,,0,1,,2020/09/15 20:15:45,,,,,PHC Shengel,,Jorieke V,,,,,,,
,,839824712,way,9,,hospital,,,,,89802859,,,,b3509efa78df4300b44747bc29744c41,,,,,,0,1,,2020/08/23 09:36:39,,,,,,,Ibrahim Adamu,,,,,hospital,,
,,792914592,way,15,,hospital,,,,,83708118,,,,03739328538640f8be66391af6983b4d,,,,ehealthafrica.org,,0,1,,2020/04/17 12:47:57,,,,,Danguguwa Primary Health Centre,,WorldStar007,,,,,hospital,,
,,377484015,way,21,,hospital,,,An Nur Specialist Hospital,,108902999,,,,92e1a93acd2042119fda4160bbcb96fa,,,,steadfast.com.ng,,0,2,yes,2021/07/30 17:09:31,,,,Kano,An Nur Specialist Hospital,,Zixi Feng 1112,,,,,,,
,,795161514,way,18,,hospital,,,,,83986662,,,,5f01ad9822a942b4be7d9af981771465,,,,ehealthafrica.org,,0,1,,2020/04/23 08:27:26,,,,,Kurwala Kamfani Dispensary,,YoungSimp,,,,,hospital,public,
,,839620647,way,9,,hospital,,,,,89779249,,,,2a79517d0a714f10adeefe74f0e4ccaf,,,,,,0,1,,2020/08/22 12:05:02,,,,,,,Isa sani,,,,,hospital,,
,,794655714,way,18,,hospital,,,,,83918624,,,,e91db4ac17a64f0cbda7cc14eb285d0b,,,,ehealthafrica.org,,0,1,,2020/04/22 06:47:55,,,,,Zangifadari Town Maternity,,YoungSimp,,,,,hospital,public,
,,291880248,way,15,,hospital,,,,,83740496,,,,02c33ba7b91645e6a2f1f3a29618d810,,,,"Bing;ehealthafrica.org",,0,3,,2020/04/18 11:55:23,,,,,Shamakawa Primary Health Centre,,mueschel,,,,,hospital,,
,,840878029,way,12,,hospital,,,,,89967324,,,,7ca39e007cf24fcbba580c93073edc0e,,,,,,0,1,,2020/08/26 10:58:39,,,,,Lafiya Dispensary Malabu,,Isa sani,,,,,hospital,,
,,289021170,way,6,,hospital,,,,,23058193,,,,db8fa24219a843f8b0c5bc78ef0ab1b7,,,,,,0,1,,2014/06/21 09:25:36,,,,,,,olub,,,,,,,
4.33758799604831,12.2733868366528,7917389134,node,12,,doctors,,,,,91055168,,,,c15072fb0307409bb67bc1c834ca92fb,,,,MSFsurvey,,0,1,,2020/09/17 14:49:22,,,,,PHC Ung Garji,,Jorieke V,,,,,,,
,,794671345,way,18,,hospital,,,,,83921614,,,,680aab7ee6d148d3b594c70862b08b58,,,,ehealthafrica.org,,0,1,,2020/04/22 07:29:20,,,,,Primary Health Center Rishi,,YoungSimp,,,,,hospital,public,
,,289391455,way,6,,hospital,,,,,23104012,,,,717d2ae679bd4a228f88d38a8f8b578b,,,,,,0,1,,2014/06/23 15:28:51,,,,,,,Arike,,,,,,,
,,291442646,way,15,,hospital,,,,,83655013,,,,533fa313e38844b2b870a671ed9eb97e,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/16 14:43:45,,,,,Unguwar Rimi Health Post,,WorldStar007,,,,,hospital,,
,,841061517,way,15,,hospital,,,Aigada Maikasuwa Health Clinic,,89992627,,,,478c7ac78c1b45168b73021acf97d127,,,,,,0,1,,2020/08/26 21:57:06,,,,,Aigada Maikasuwa Health Clinic,,Wamdai Isah Gazama,,,,,hospital,,
,,839054220,way,9,,hospital,,,,,89698987,,,,3edcaeb4c209490d8bd1a9678d2fc90d,,,,,,0,1,,2020/08/20 15:05:22,,,,,,,ismail abdulazeez,,,,,hospital,,
13.7906265622275,11.0536315835422,7824501490,node,21,,hospital,general,,public,,89598612,,,,ceb6305341d84632a934d278abe68256,,,,,,0,1,,2020/08/18 23:04:14,,,,,Kughum Health Clinic,,Musa Adamu Umar,,,,,hospital,private,
5.62428188227392,6.3278424899475,2344466082,node,12,,pharmacy,,,,,79458168,,,,b75272d698c94e869de56f56551831cd,,,,,,0,2,,2020/01/11 18:55:58,,,,,,,shavankrats,,,,Dunamis phamacy,pharmacy,,
12.3219909785851,11.6325903390376,3660417445,node,24,,hospital,,,,,90140606,,0,,03642054434b49d8bc8d265911bab6a7,,,,ehealthafrica.org,,0,4,,2020/08/30 10:01:23,,,,,Wasaram Clinic,0,mueschel,,,,,hospital,public,
,,839765321,way,24,,hospital,,sumbar,primary,,89795713,,,,9f6e5676c02b416b9d2feb2deb767c95,,,,,,0,1,,2020/08/23 00:27:38,,,,yusufari,Sumbar Dispensary,,Abdulaziz Jimoh,,,,,hospital,state_primary_health_care,
,,290171109,way,15,,hospital,,,,,83708118,,,,d19cf4cafb53480fa8fc4b11c1096ce5,,,,ehealthafrica.org,,0,2,,2020/04/17 12:47:57,,,,,Badodo Health Post,,WorldStar007,,,,,hospital,,
,,794648466,way,18,,hospital,,,,,83917108,,,,60d55250c3fd41cc99d49df596ac0f4a,,,,ehealthafrica.org,,0,1,,2020/04/22 06:25:01,,,,,Bauchi State Specialist Hospital,,YoungSimp,,,,,hospital,public,
4.12243049273545,12.3273326816585,7917357156,node,12,,doctors,,,,,91054653,,,,f058dddbe73b4034b353c112ffa11065,,,,MSFsurvey,,0,1,,2020/09/17 14:38:26,,,,,PHC Gayi,,Jorieke V,,,,,,,
12.952087390066,11.137695283031,3458635970,node,21,,doctors,,,,,30253613,,0,,7d8584173e1f4952b175bc1575ce9499,,,,ehealthafrica.org,,0,1,,2015/04/16 02:27:50,,,,,Njaba Dispensary,0,edvac_import,,,,,,public,
13.6138613605726,12.6829982909829,7828669620,node,12,,hospital,,,,,89671911,,,,5796dce29b4f4f23aefe6e4cb1ed2666,,,,,,0,1,,2020/08/20 07:09:30,,,,,Acf Water Board IDP Camp Clinic,,Nanret Jack,,,,,hospital,,
3.91866793532989,7.37542582434227,3085040128,node,12,,hospital,,,,,90414019,,,,460936ac87c949058ab5088e564554f9,,,,,,0,3,,2020/09/04 12:02:39,,,,,"St. Peters Maternity Health Centre, Aperin",,martin-kokos,,,,,hospital,,
,,705800031,way,15,,hospital,general,,,,72440557,,,,9ab52e35a55342c6a115bfaf8db25d26,,,,,,0,1,,2019/07/19 17:18:59,,,,,Alimosho General Hospital Igando,,zaizone,,,,,hospital,,
5.47024982694907,11.4019498680017,7910211709,node,12,,hospital,,,,,90945247,,,,7e7ae092cd6a4b8e80f97295a98c0f25,,,,MSFsurvey,,0,1,,2020/09/15 20:07:57,,,,,General Hospital Ribah,,Jorieke V,,,,,,,
,,291879255,way,15,,hospital,,,,,83577798,,,,996ca6e4c0cd4352ac86b7b2c9a3fc22,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/15 08:44:59,,,,,Karofawa Health Post,,WorldStar007,,,,,hospital,,
,,795161418,way,18,,hospital,,,,,83986611,,,,d54b9dc479ae4b0698362d4dfc747f44,,,,ehealthafrica.org,,0,1,,2020/04/23 08:26:47,,,,,Kumbi Dispensary,,YoungSimp,,,,,hospital,public,
,,797547157,way,18,,hospital,,,,,84274880,,,,b9d4cb3d50474477b6d9b8d517fa6058,,,,ehealthafrica.org,,0,1,,2020/04/28 14:53:17,,,,,Adamani Dispensary,,Jcasas1,,,,,hospital,public,
,,803375465,way,12,,hospital,,,,,85149986,,,,c1870b108b7b4fc4a62dd493136940f1,,,,,,0,1,,2020/05/13 14:09:23,,,,,Shagari Health Clinic,,vientosiroco,,,,,hospital,,
,,838525095,way,9,,hospital,,,,,89630079,,,,de477da89bf54ef284dda44b6c579ede,,,,,,0,1,,2020/08/19 11:16:48,,,,,,,ismail abdulazeez,,,,,hospital,,
,,848467285,way,15,,hospital,,,,,91051641,,,,3004e5271a924476b55046a8b4deebd5,,,,MSFsurvey,,0,1,,2020/09/17 13:37:17,,,,,General Hospital Mada,,Polarfox128,,,,,hospital,,
5.63572209045836,6.37297476376628,1994157404,node,15,,pharmacy,,,,,45493754,,,,fcb5f6edad024d63849b76e79165a735,,24/7,,,,0,3,,2017/01/25 23:13:02,,,,,Medicine Store,,daganzdaanda,,,,no,,,
,,-3878836,way,12,,hospital,,,,,,,,,693515a167274f2d89aecf07e02ba6e3,,,,ehealthafrica.org,,0,,,,,,,,Zangon Dawanau Health Post,,,,,,,hospital,,
5.2974532888087,12.8720111295549,7734721924,node,12,,doctors,,,,,88310063,,,,97f06b367b68461ea4ab7243bdfa885c,,,,MSFsurvey,,0,1,,2020/07/21 19:38:19,,,,,PHC Rudu,,Jorieke V,,,,,,,
7.02803122561247,9.50192647794634,8185486799,node,12,,doctors,,,,,95119360,,,,a59d81c6af694b0faba6b4e852277588,,,,MSFsurvey,,0,1,,2020/12/01 22:28:38,,,,,PHC,,Jorieke V,,,,,,,
5.47868277591292,11.245953178392,7910094259,node,12,,hospital,,,,,90943437,,,,76a03fa0820b4d598c6f6d2d8297bb6f,,,,MSFsurvey,,0,1,,2020/09/15 19:16:41,,,,,General Hospital,,JiumeiGao,,,,,,,
,,44962191,way,9,,hospital,,,,,16552072,,,,192aa49a59814cf2bc7a2ea2f6c866e0,,,,,,0,2,,2013/06/14 16:05:14,,,,,Center for Research and Preventive Health Care,,Adelin,,,,,,,
,,305156486,way,18,,hospital,,,,,85944816,,,,c494c62e27cf4b4fb7cdc0b9a2723f95,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/29 11:51:02,,,,,Bandas Dispensary,,EMStokes,,,,,hospital,public,
6.41971166912856,8.69905548891134,8047679070,node,15,,doctors,,,,,93069076,,,,10aeb98fe7164a66983bec05e2f3e7f2,,,,MSFsurvey,,0,1,,2020/10/26 15:41:54,,,,,PHC Zago,,Polarfox128,,,,,doctor,,
4.75729436310343,11.4921598494495,7910126482,node,12,,doctors,,,,,90944887,,,,5b44b5f434794650b5168011309a8b55,,,,MSFsurvey,,0,1,,2020/09/15 19:57:37,,,,,Kirigi Health Clinic,,Nienke_Meeuwissen,,,,,,,
